Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Everest Sambhar Masala : 50 gms,42,37.0,50 gm,Everest,₹ 0.74
Suhana Paneer Tikka Mix Masala : 50 gms,45,29.0,50 gm,Suhana,₹ 0.58
Goldiee Kashmiri Mirch Powder : 100 gms,116,58.0,100 gm,Goldiee,₹ 0.58
Everest Chicken Masala : 50 gms,48,41.0,50 gm,Everest,₹ 0.82
Everest Meat Masala : 100 gms,92,78.0,100 gm,Everest,₹ 0.78
Tata Sampann Turmeric Powder : 200 gms,76,68.0,200 gm,Tata,₹ 0.34
Goldiee Turmeric Powder Pouch : 500 gms,99,83.0,500 gm,Goldiee,₹ 0.17
Ramdev Chilli Powder : 200 gms,143,124.0,200 gm,Ramdev,₹ 0.62
Suhana Paneer Butter Masala Mix : 50 gms,45,32.0,50 gm,Suhana,₹ 0.64
Suhana Chicken Biryani Mix : 50 gms,45,35.0,50 gm,Suhana,₹ 0.70
MTR Idli/Dosa/Chilly Chutney Powder : 200 gms,155,125.0,200 gm,MTR,₹ 0.63
Badshah Hing Compounded : 50 gms,95,47.0,50 gm,Badshah,₹ 0.94
Jalaram Brand Cardamom Powder : 20 gms,130,85.0,20 gm,Jalaram,₹ 4.25
Suhana Mutter Paneer Mix Masala : 50 gms,45,32.0,50 gm,Suhana,₹ 0.64
Goldiee Coriander Powder Pouch : 500 gms,107,53.0,500 gm,Goldiee,₹ 0.11
Everest Tandoori Chicken Masala : 100 gms,92,81.0,100 gm,Everest,₹ 0.81
Badshah Mumbai Bhaji Pav Masala : 100 gms,88,65.0,100 gm,Badshah,₹ 0.65
Vandevi Hing 2001 Powder : 50 gms,100,75.0,50 gm,Vandevi,₹ 1.50
Everest Kasuri Methi Powder : 100 gms,102,90.0,100 gm,Everest,₹ 0.90
Everest Pani Puri Masala : 50 gms,40,35.0,50 gm,Everest,₹ 0.70
Badshah Rajwadi Garam Masala : 100 gms,98,73.0,100 gm,Badshah,₹ 0.73
Suhana Paneer Makhanwala Mix Masala : 50 gms,45,35.0,50 gm,Suhana,₹ 0.70
Suhana Chicken Gravy Mix : 80 gms,50,32.0,80 gm,Suhana,₹ 0.40
Catch Sprinklers Chat Masala : 100 gms,85,60.0,100 gm,Catch,₹ 0.60
Kubal Sunday Malvani Masala : 200 gms,210,105.0,200 gm,Kubal,₹ 0.53
Everest Sabji Masala : 50 gms,38,34.0,50 gm,Everest,₹ 0.68
DMart Healthy Choice Chia Seeds : 100 gms,132,66.0,100 gm,DMart,₹ 0.66
DMart Healthy Choice Roasted Pumpkin Seeds : 100 gms,168,74.0,100 gm,DMart,₹ 0.74
Aashirvaad Turmeric Powder : 500 gms,180,119.0,500 gm,Aashirvaad,₹ 0.24
Everest Kutilal Chilli Powder : 100 gms,68,55.0,100 gm,Everest,₹ 0.55
Goldiee Garam Masala : 100 gms,82,41.0,100 gm,Goldiee,₹ 0.41
Ramdev Turmeric Powder : 200 gms,86,76.0,200 gm,Ramdev,₹ 0.38
Badshah Biryani Pulav Masala : 100 gms,165,120.0,100 gm,Badshah,₹ 1.20
Snapin Chilli Flakes Spice : 35 gms,75,60.0,35 gm,Snapin,₹ 1.71
Badshah Chat Masala : 100 gms,83,63.0,100 gm,Badshah,₹ 0.63
Badshah Kitchen King Masala : 100 gms,88,65.0,100 gm,Badshah,₹ 0.65
Suhana Butter Chicken Mix : 50 gms,45,32.0,50 gm,Suhana,₹ 0.64
DMart Healthy Choice Roasted Watermelon Seeds : 100 gms,225,105.0,100 gm,DMart,₹ 1.05
Badshah Dry Mango Powder : 50 gms,50,35.0,50 gm,Badshah,₹ 0.70
Goldiee Kitchen King Masala : 100 gms,80,40.0,100 gm,Goldiee,₹ 0.40
DMart Healthy Choice Roasted Sunflower Seeds : 100 gms,103,46.0,100 gm,DMart,₹ 0.46
Badshah Kamal Tea Masala : 100 gms,132,110.0,100 gm,Badshah,₹ 1.10
Aashirvaad Coriander Powder : 500 gms,230,115.0,500 gm,Aashirvaad,₹ 0.23
Goldiee Chicken Masala : 100 gms,70,35.0,100 gm,Goldiee,₹ 0.35
Kubal Chilli Powder : 500 gms,280,130.0,500 gm,Kubal,₹ 0.26
Ramdev Coriander Powder : 200 gms,88,77.0,200 gm,Ramdev,₹ 0.39
Bedekar Goda Masala : 100 gms,65,50.0,100 gm,Bedekar,₹ 0.50
Badshah Black Pepper Powder : 50 gms,78,55.0,50 gm,Badshah,₹ 1.10
Goldiee Chat Masala : 100 gms,70,35.0,100 gm,Goldiee,₹ 0.35
Kapol Tea Masala : 100 gms,230,189.0,100 gm,Kapol,₹ 1.89
Kapol Usal - Misal Masala : 50 gms,70,60.0,50 gm,Kapol,₹ 1.20
Badshah Chicken Masala : 100 gms,90,64.0,100 gm,Badshah,₹ 0.64
Jalaram Brand Cinnamon Powder : 50 gms,75,60.0,50 gm,Jalaram,₹ 1.20
Badshah Punjabi Chhole Masala : 100 gms,86,64.0,100 gm,Badshah,₹ 0.64
Suhana Mutton Gravy Mix : 80 gms,50,35.0,80 gm,Suhana,₹ 0.44
Goldiee Pavbhaji Masala : 100 gms,74,37.0,100 gm,Goldiee,₹ 0.37
Goldiee Sabji Masala : 100 gms,60,30.0,100 gm,Goldiee,₹ 0.30
Goldiee Biryani/Pulav Masala : 50 gms,44,22.0,50 gm,Goldiee,₹ 0.44
Snapin Cardamom Powder Spice : 40 gms,379,275.0,40 gm,Snapin,₹ 6.88
Kubal Turmeric Powder : 500 gms,250,125.0,500 gm,Kubal,₹ 0.25
Kapol Sandwich Masala : 50 gms,70,55.0,50 gm,Kapol,₹ 1.10
Badshah Chana Masala : 100 gms,78,65.0,100 gm,Badshah,₹ 0.65
Goldiee Meat Masala Special : 100 gms,86,43.0,100 gm,Goldiee,₹ 0.43
Goldiee Chhole Masala : 100 gms,76,38.0,100 gm,Goldiee,₹ 0.38
Jalaram Brand Tea Masala with Saffron : 20 gms,60,48.0,20 gm,Jalaram,₹ 2.40
MTR Paneer Masalas Variety Pack : 3x12 gms,30,15.0,3U X 12 gm,MTR,₹ 2.40
Kapol Dabeli Masala : 50 gms,83,67.0,50 gm,Kapol,₹ 1.34
Jalaram Brand Black Pepper Powder : 50 gms,85,68.0,50 gm,Jalaram,₹ 1.36
Jalaram Brand Nutmeg (Jaifal) Powder : 10 gms,35,28.0,10 gm,Jalaram,₹ 2.80
Jalaram Brand Kashmiri Milk Masala : 20 gms,94,75.0,20 gm,Jalaram,₹ 3.75
Kubal SP Mix Usal Masala : 200 gms,150,75.0,200 gm,Kubal,₹ 0.38
Tata I-Shakti Cooking Soda : 100 gms,20,18.0,100 gm,Tata,₹ 0.18
Kubal Coriander Powder : 500 gms,200,100.0,500 gm,Kubal,₹ 0.20
Bedekar Ready Mix Pickle Masala : 100 gms,75,65.0,100 gm,Bedekar,₹ 0.65
Blue Bird Test-Mi-Nov Monosodium Glutamate : 25 gms,30,25.0,25 gm,Blue,₹ 1.00
Chings Manchurian Miracle Masala : 13 gms,10,8.0,13 gm,Chings,₹ 0.62
Mother's Recipe Rozaana Ginger & Garlic Paste : 700 gms,239,119.0,700 gm,Mother's,₹ 0.17
Smith & Jones Ginger Garlic Paste : 200 gms,50,25.0,200 gm,Smith,₹ 0.13
Dabur Hommade Coconut Milk : 200 ml,75,69.0,200 ml,Dabur,₹ 0.34
Mother's Recipe Ginger Garlic Paste : 200 gms,50,35.0,200 gm,Mother's,₹ 0.17
Hommade Tomato Puree : 200 gms,27,24.0,200 gm,Hommade,₹ 0.12
Hommade Ginger Garlic Paste : 200 gms,50,25.0,200 gm,Hommade,₹ 0.13
Everest Special Chatpat Kanda Lasun Masala : 200 gms,70,54.0,200 gm,Everest,₹ 0.27
Maggi Magic Cubes - Vegetarian Masala : 40 gms,35,32.0,40 gm,Maggi,₹ 0.80
Blue Bird Baking Powder : 50 gms,30,27.0,50 gm,Blue,₹ 0.54
Everest Ginger Garlic Paste : 200 gms,50,45.0,200 gm,Everest,₹ 0.23
Weikfield Baking Powder : 50 gms,25,21.0,50 gm,Weikfield,₹ 0.42
Jalaram Kesar (Saffron) : 1 gm,340,240.0,1 gm,Jalaram,₹ 0.42
Keya Wonder Hot Red Chilli Flakes: 40 gms,99,59.0,40 gm,Keya,₹ 1.48
Keya Piri Piri : 80 gms,119,79.0,80 gm,Keya,₹ 0.99
Snapin Oregano Herb : 20 gms,89,63.0,20 gm,Snapin,₹ 3.15
Snapin Pizza Mix Seasoning : 45 gms,99,81.0,45 gm,Snapin,₹ 1.80
Keya Oregano : 7 gms,109,74.0,7 gm,Keya,₹ 10.57
Snapin Mixed Herbs : 20 gms,99,79.0,20 gm,Snapin,₹ 3.95
Keya Pizza Seasoning : 40 gms,119,79.0,40 gm,Keya,₹ 1.98
Snapin Pasta Mix Seasoning : 25 gms,99,75.0,25 gm,Snapin,₹ 3.00
Nutrivalue Moringa Olifera Drum Stick Leaves Powder : 100 gms,170,123.0,100 gm,Nutrivalue,₹ 1.23
Everest Kesari Milk Masala : 50 gms,210,189.0,50 gm,Everest,₹ 3.78
Rasoi Magic Paneer Tikka Masala Spice Mix : 45 gms,52,26.0,45 gm,Rasoi,₹ 0.58
Rasoi Magic Paneer Makhanwala Masala : 45 gms,52,42.0,45 gm,Rasoi,₹ 0.93
Real Thai Coconut Milk : 250 ml,115,90.0,250 ml,Real,₹ 0.36
Rasoi Magic Mutter Paneer Masala : 45 gms,52,39.0,45 gm,Rasoi,₹ 0.87
Mother's Recipe Chicken Biryani Mix : 100 gms,55,27.0,100 gm,Mother's,₹ 0.27
Rasoi Magic No Onion No Garlic Veg Kolhapuri Spice Mix : 45 gms,55,40.0,45 gm,Rasoi,₹ 0.89
Rasoi Magic No Onion No Garlic Mutter Paneer Mix : 45 gms,55,40.0,45 gm,Rasoi,₹ 0.89
Jalaram Brand Chhas Masala : 100 gms,80,55.0,100 gm,Jalaram,₹ 0.55
Jalaram Brand Chat Masala : 100 gms,70,56.0,100 gm,Jalaram,₹ 0.56
Rasoi Magic Veg Kolhapuri Mix : 45 gms,52,37.0,45 gm,Rasoi,₹ 0.82
Rambandhu Chivada Masala : 50 gms,30,25.0,50 gm,Rambandhu,₹ 0.50
Rambandhu Chakali Masala : 50 gms,30,21.0,50 gm,Rambandhu,₹ 0.42
Bedekar Instant Chakli Bhajni :  500 gms,150,75.0,500 gm,Bedekar,₹ 0.15
Suhana Kesari Milk Masala : 20 gms,75,55.0,20 gm,Suhana,₹ 2.75
Flying Bird Vanilla Essence : 20 ml,50,40.0,20 ml,Flying,₹ 2.00
Flying Bird Artificial Food Essence Shahi Biryani : 20 ml,90,70.0,20 ml,Flying,₹ 3.50
Tata Salt - Evaporated Iodised : 1 kg,28,24.0,1 kg,Tata,₹ 24.00
Puro Healthy Salt : 1 kg,110,95.0,1 Kg,Puro,₹ 95.00
Tata Rock Salt : 1 kg,120,89.0,1 Kg,Tata,₹ 89.00
Tata Salt Lite - Low Sodium Iodised : 1 kg,50,40.0,1 kg,Tata,₹ 40.00
Rock Salt : 1 kg,99,45.0,1 kg,Rock,₹ 45.00
Aashirvaad Salt : 1 kg,28,14.0,1 kg,Aashirvaad,₹ 14.00
Tata SuperLite Salt : 1 kg,65,54.0,1 kg,Tata,₹ 54.00
Catch Sprinklers Black Salt : 200 gms,45,38.0,200 gm,Catch,₹ 0.19
Tata Salt - Iron Health : 1 kg,50,45.0,1 kg,Tata,₹ 0.04
Satyam Sindhav Powder : 100 gms,14,13.0,100 gm,Satyam,₹ 0.13
Madhur Pure & Hygienic Sugar : 5 kgs,315,266.0,5 kg,Madhur,₹ 53.20
Premia Pithi Sugar : 500 gms,38,27.0,500 gm,Premia,₹ 0.05
Organic Tattva Sugar : 1 kg,160,99.0,1 kg,Organic,₹ 99.00
24 Mantra Organic Sugar : 1 kg,145,126.0,1 kg,24,₹ 126.00
Organic Tattva Brown Sugar : 500 gms,90,72.0,500 gm,Organic,₹ 0.14
Satyam Sugar Bura : 500 gms,47,43.0,500 gm,Satyam,₹ 0.09
Mawana Brown Sugar : 1 kg,130,118.0,1 kg,Mawana,₹ 118.00
Premia Big Sakariya : 200 gms,20,12.0,200 gm,Premia,₹ 0.06
Avanti Sugar Cubes : 126 Cubes,65,57.0,126 Cubes,Avanti,₹ 0.45
Mawana Caster Sugar : 1 kg,130,99.0,1 kg,Mawana,₹ 99.00
Mawana White Sugar Sachet : 1 kg,160,120.0,1 kg,Mawana,₹ 120.00
Mawana Brown Sugar Sachet : 1 kg,200,149.0,1 kg,Mawana,₹ 149.00
Mawana Icing Sugar : 1 kg,140,110.0,1 kg,Mawana,₹ 110.00
Mawana Breakfast Sugar : 1 kg,130,99.0,1 kg,Mawana,₹ 99.00
Pitambari Ruchiyana Jaggery Powder - Chemical Free : 500 gms,85,42.0,500 gm,Pitambari,₹ 0.08
Paawak Jaggery Cubes Jar : 500 gms,110,55.0,500 gm,Paawak,₹ 0.11
24 Mantra Organic Jaggery Powder : 500 gms,80,66.0,500 gm,24,₹ 0.13
Rasmalai Premium Desi Jaggery Pieces : 800 gms,100,78.0,800 gm,Rasmalai,₹ 0.10
Satyam Jaggery : 500 gms,62,57.0,500 gm,Satyam,₹ 0.11
Organic Tattva Jaggery Powder : 500 gms,90,65.0,500 gm,Organic,₹ 0.13
